YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,SEX,sample_n,UNEMP,var_n,se_n,cv_n,se2_n,moe_n,sex_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,UR,MOE_UR
2013,12420,"Austin-Round Rock, TX",16-19,Female,31,3255,759166.9,871.30184207,0.2676810575,759166.9,1433.2915302,Female,181,17492,1980246.7,1407.2123862,0.080448913,1980246.7,2314.8643754,0.1860850675,0.0781516837
2013,12420,"Austin-Round Rock, TX",20-24,Male,56,8004,1760721.7,1326.9218892,0.165782345,1760721.7,2182.7865077,Male,441,54204,4921899.85,2218.5355192,0.040929369,4921899.85,3649.4909291,0.147664379,0.0390232682
2013,12420,"Austin-Round Rock, TX",20-24,Female,33,4260,994062.35,997.02675491,0.2340438392,994062.35,1640.1090118,Female,430,51647,3529650.4,1878.7363838,0.0363764862,3529650.4,3090.5213514,0.0824830097,0.0313702183
2013,12420,"Austin-Round Rock, TX",25-54,Male,137,17225,2497406.2,1580.3183856,0.0917456247,2497406.2,2599.6237444,Male,3527,407536,7264475.15,2695.2690311,0.0066135729,7264475.15,4433.7175562,0.0422662047,0.0063622861
2013,12420,"Austin-Round Rock, TX",25-54,Female,153,17110,2385037.35,1544.3566136,0.0902604684,2385037.35,2540.4666294,Female,3020,337774,15078726.4,3883.13358,0.0114962477,15078726.4,6387.7547391,0.0506551718,0.0074599467
2013,12540,"Bakersfield, CA",16-19,Male,25,2737,457130.9,676.1145613,0.2470276073,457130.9,1112.2084533,Male,67,6717,888411.75,942.55596651,0.1403239492,888411.75,1550.5045649,0.4074735745,0.1362723228
2013,12540,"Bakersfield, CA",16-19,Female,22,2372,354840,595.68448024,0.251131737,354840,979.90097,Female,61,6203,564670.8,751.44580643,0.1211423193,564670.8,1236.1283516,0.382395615,0.1383770892
2013,12540,"Bakersfield, CA",20-24,Male,35,5409,1060928.7,1030.0139319,0.1904259442,1060928.7,1694.372918,Male,178,25251,1360289.6,1166.3145373,0.0461888455,1360289.6,1918.5874139,0.2142093382,0.0650974137
2013,12540,"Bakersfield, CA",20-24,Female,19,2929,634185,796.35733186,0.2718871054,634185,1310.0078109,Female,160,22596,2449631.05,1565.1297231,0.069265787,2449631.05,2574.6383944,0.1296247123,0.0560622863
2013,12540,"Bakersfield, CA",25-54,Male,100,12116,1768121.95,1329.7074678,0.1097480578,1768121.95,2187.3687846,Male,1073,140586,4781819.95,2186.7372842,0.0155544456,4781819.95,3597.1828325,0.0861821234,0.0154018785
2013,12540,"Bakersfield, CA",25-54,Female,97,11104,1707664.85,1306.7765111,0.1176852045,1707664.85,2149.6473608,Female,871,106389,6681430.1,2584.846243,0.0242961795,6681430.1,4252.0720698,0.1043716926,0.0197702541
2013,12580,"Baltimore-Columbia-Towson, MD",16-19,Male,52,6178,1032759.45,1016.2477306,0.1644946149,1032759.45,1671.7275169,Male,235,27141,3933395.75,1983.2790399,0.0730731749,3933395.75,3262.4940206,0.2276261007,0.0551830586
2013,12580,"Baltimore-Columbia-Towson, MD",16-19,Female,50,6377,782772.75,884.74445463,0.1387399176,782772.75,1455.4046279,Female,255,27274,2883258.75,1698.0161218,0.0622576858,2883258.75,2793.2365204,0.2338124221,0.0476880099
2013,12580,"Baltimore-Columbia-Towson, MD",20-24,Male,91,12111,1551360.4,1245.5361898,0.1028433812,1551360.4,2048.9070322,Male,573,67232,5418270.5,2327.7178738,0.0346221721,5418270.5,3829.0959024,0.1801374346,0.028696341
2013,12580,"Baltimore-Columbia-Towson, MD",20-24,Female,62,7431,1154331.8,1074.3983433,0.1445832786,1154331.8,1767.3852747,Female,584,70540,3628334.75,1904.8188234,0.0270033856,3628334.75,3133.4269645,0.1053444854,0.0246142158
2013,12580,"Baltimore-Columbia-Towson, MD",25-54,Male,229,28440,6229108.15,2495.8181324,0.0877573183,6229108.15,4105.6208278,Male,4184,476912,11769149.7,3430.6194339,0.0071934014,11769149.7,5643.3689687,0.0596336431,0.0085797901
2013,12580,"Baltimore-Columbia-Towson, MD",25-54,Female,234,27428,2898448.55,1702.4830542,0.0620709878,2898448.55,2800.5846242,Female,4341,475569,16960177.95,4118.2736614,0.0086596764,16960177.95,6774.560173,0.0576740704,0.0058313216
2013,12940,"Baton Rouge, LA",16-19,Male,12,1743,476454,690.25647407,0.3960163362,476454,1135.4718999,Male,62,8157,1175610.9,1084.25592,0.1329233689,1175610.9,1783.6009884,0.2136815006,0.1311265187
2013,12940,"Baton Rouge, LA",16-19,Female,7,1129,318742.75,564.57306879,0.5000647199,318742.75,928.72269816,Female,47,7715,1124696.5,1060.5170909,0.1374617098,1124696.5,1744.5506145,0.146338302,0.1157413952
2013,12940,"Baton Rouge, LA",20-24,Male,23,4218,988332.7,994.14923427,0.2356920897,988332.7,1635.3754904,Male,162,27817,2946360.45,1716.4965628,0.0617067463,2946360.45,2823.6368458,0.1516338929,0.0567398459
2013,12940,"Baton Rouge, LA",20-24,Female,18,5028,1272036.6,1127.8460001,0.224313047,1272036.6,1855.3066702,Female,134,27315,2371412.45,1539.9391059,0.0563770495,2371412.45,2533.1998293,0.1840746842,0.0657423782
2013,12940,"Baton Rouge, LA",25-54,Male,70,8859,1476145.5,1214.9672835,0.1371449694,1476145.5,1998.6211814,Male,983,137342,4866208.75,2205.9484921,0.0160617181,4866208.75,3628.7852696,0.064503211,0.0144520061
2013,12940,"Baton Rouge, LA",25-54,Female,61,8954,2388888.6,1545.6029891,0.1726159246,2388888.6,2542.5169171,Female,1006,132218,5331502.9,2309.0047423,0.0174636187,5331502.9,3798.3128011,0.0677214903,0.019131068
2013,13820,"Birmingham-Hoover, AL",16-19,Male,27,2629,400075.1,632.51490101,0.240591442,400075.1,1040.4870122,Male,75,8879,1472668.4,1213.535496,0.136674794,1472668.4,1996.2658909,0.2960919022,0.0964403919
2013,13820,"Birmingham-Hoover, AL",16-19,Female,20,2648,447510.5,668.96225604,0.2526292508,447510.5,1100.4429112,Female,100,10536,1593855.35,1262.4798414,0.1198253456,1593855.35,2076.7793391,0.2513287775,0.0919496781
2013,13820,"Birmingham-Hoover, AL",20-24,Male,36,4560,705570.6,839.98249982,0.1842066886,705570.6,1381.7712122,Male,205,27519,2229828.45,1493.261012,0.0542629097,2229828.45,2456.4143648,0.1657036956,0.0479835475
2013,13820,"Birmingham-Hoover, AL",20-24,Female,34,4671,752526.55,867.48288168,0.1857167377,752526.55,1427.0093404,Female,195,26188,2146421.7,1465.0671316,0.0559442161,2146421.7,2410.0354314,0.1783641362,0.0519598695
2013,13820,"Birmingham-Hoover, AL",25-54,Male,113,12272,1798369.75,1341.0330906,0.1092758385,1798369.75,2205.999434,Male,1523,187345,5966531.25,2442.648409,0.0130382365,5966531.25,4018.1566328,0.0655048173,0.0116909487
2013,13820,"Birmingham-Hoover, AL",25-54,Female,83,10362,1721866.05,1312.1989369,0.126635682,1721866.05,2158.5672512,Female,1435,171187,9076028.65,3012.6447932,0.0175985606,9076028.65,4955.8006848,0.0605302973,0.0124870568
2013,14260,"Boise City, ID",16-19,Male,15,2114,347561.25,589.54325541,0.2788757121,347561.25,969.79865515,Male,54,7144,826903.85,909.34253722,0.1272875892,826903.85,1495.8684737,0.295912654,0.120784823
2013,14260,"Boise City, ID",16-19,Female,15,2247,465025.25,681.9275988,0.3034835776,465025.25,1121.7709,Female,58,7835,1255655.1,1120.5601724,0.143019805,1255655.1,1843.3214836,0.2867900447,0.1262789173
2013,14260,"Boise City, ID",20-24,Male,11,1554,310718.15,557.42098095,0.3587007599,310718.15,916.95751366,Male,111,19363,1762218.55,1327.4858003,0.0685578578,1762218.55,2183.7141415,0.0802561587,0.0464831619
2013,14260,"Boise City, ID",20-24,Female,13,2407,780151.85,883.26205058,0.3669555673,780151.85,1452.9660732,Female,110,15903,1929469.3,1389.0533827,0.0873453677,1929469.3,2284.9928145,0.1513550902,0.0887383305
2013,14260,"Boise City, ID",25-54,Male,52,6542,1456362.4,1206.798409,0.184469338,1456362.4,1985.1833828,Male,790,118192,2913506.25,1706.8996016,0.0144417524,2913506.25,2807.8498447,0.0553506159,0.016744707
2013,14260,"Boise City, ID",25-54,Female,44,6818,1375849.2,1172.9659842,0.1720395987,1375849.2,1929.5290439,Female,661,96723,5174498.85,2274.752481,0.0235182168,5174498.85,3741.9678313,0.0704899559,0.0197617418
2013,14460,"Boston-Cambridge-Newton, MA-NH",16-19,Male,127,12605,1460591.65,1208.5493991,0.0958785719,1460591.65,1988.0637615,Male,553,52407,5553395.9,2356.5644273,0.0449665966,5553395.9,3876.5484829,0.2405213044,0.0335042888
2013,14460,"Boston-Cambridge-Newton, MA-NH",16-19,Female,82,9259,1062741,1030.8933019,0.1113395941,1062741,1695.8194817,Female,614,57743,4697536,2167.3799851,0.037534939,4697536,3565.3400756,0.1603484405,0.02764921
2013,14460,"Boston-Cambridge-Newton, MA-NH",20-24,Male,162,18797,2368807.3,1539.0930121,0.0818797155,2368807.3,2531.808005,Male,1108,123452,8915716.55,2985.9197159,0.0241868882,8915716.55,4911.8379327,0.1522616078,0.0195932534
2013,14460,"Boston-Cambridge-Newton, MA-NH",20-24,Female,114,11878,1555446.75,1247.1755089,0.10499878,1555446.75,2051.6037121,Female,1326,129622,8490555.4,2913.8557617,0.022479639,8490555.4,4793.292728,0.0916356791,0.0154605945
2013,14460,"Boston-Cambridge-Newton, MA-NH",25-54,Male,473,54396,8734176.1,2955.3639539,0.0543305382,8734176.1,4861.5737042,Male,7998,891165,22791801.5,4774.0759839,0.0053571179,22791801.5,7853.3549935,0.0610392015,0.0054287173
2013,14460,"Boston-Cambridge-Newton, MA-NH",25-54,Female,442,49875,7388983.2,2718.2684194,0.0545016224,7388983.2,4471.5515499,Female,7655,823279,26517674.55,5149.5314884,0.0062549045,26517674.55,8470.9792984,0.0605809209,0.0053955054
2013,14860,"Bridgeport-Stamford-Norwalk, CT",16-19,Male,36,5281,747234.7,864.42738272,0.1636863061,747234.7,1421.9830446,Male,86,11488,1461784.35,1209.0427412,0.1052439712,1461784.35,1988.8753092,0.4596970752,0.0948028235
2013,14860,"Bridgeport-Stamford-Norwalk, CT",16-19,Female,20,2030,292011.7,540.38106925,0.2661975711,292011.7,888.92685891,Female,100,9792,711546.2,843.53197924,0.0861450142,711546.2,1387.6101058,0.2073120915,0.0858959624
2013,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,Male,34,3733,555960.8,745.62778918,0.1997395631,555960.8,1226.5577132,Male,184,20797,1226492.6,1107.4712637,0.0532514913,1226492.6,1821.7902288,0.1794970428,0.05684299
2013,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,Female,20,3312,626884.85,791.76060144,0.2390581526,626884.85,1302.4461894,Female,178,22983,1137868.1,1066.7090044,0.0464129576,1137868.1,1754.7363122,0.1441065135,0.0555916656
2013,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,Male,125,14474,2139380.85,1462.6622474,0.1010544595,2139380.85,2406.079397,Male,1641,176234,2104100.85,1450.5519122,0.008230829,2104100.85,2386.1578956,0.0821294415,0.0136073921
2013,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,Female,96,11672,2322248.75,1523.8926307,0.1305596839,2322248.75,2506.8033776,Female,1448,150642,5330409.15,2308.7678857,0.0153261898,5330409.15,3797.923172,0.0774817116,0.0165257468
2013,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,Male,23,2444,577643.15,760.02838763,0.3109772453,577643.15,1250.2466976,Male,126,12742,1243688.15,1115.2076712,0.0875221842,1243688.15,1834.5166192,0.1918066238,0.0941539302
2013,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,Female,19,1809,234444.7,484.19489878,0.2676588716,234444.7,796.50060849,Female,145,13913,1040785.4,1020.1889041,0.0733263066,1040785.4,1678.2107472,0.1300222813,0.0550584811
2013,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,Male,38,4507,575738.9,758.77460421,0.1683546936,575738.9,1248.1842239,Male,279,28764,2026421.55,1423.5243412,0.0494897908,2026421.55,2341.6975413,0.1566889167,0.0414767085
2013,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,Female,17,1947,264502.2,514.29777367,0.2641488309,264502.2,846.01983768,Female,275,32236,1132142.75,1064.0219688,0.033007258,1132142.75,1750.3161386,0.0603983124,0.0260388653
2013,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,Male,131,14750,2329014.6,1526.1109396,0.1034651484,2329014.6,2510.4524957,Male,1671,184548,4286677.85,2070.4293878,0.0112189208,4286677.85,3405.856343,0.079925006,0.0135230432
2013,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,Female,113,11983,1257256.65,1121.2745649,0.0935721076,1257256.65,1844.4966593,Female,1643,174439,7406668.2,2721.5194653,0.0156015539,7406668.2,4476.8995204,0.0686945007,0.0104258656
2013,15980,"Cape Coral-Fort Myers, FL",16-19,Male,11,1081,218866.5,467.83170051,0.4327767812,218866.5,769.58314734,Male,44,4185,550381.3,741.87687658,0.1772704604,550381.3,1220.387462,0.2583034648,0.1677562433
2013,15980,"Cape Coral-Fort Myers, FL",16-19,Female,15,837,54715.6,233.91365928,0.2794667375,54715.6,384.78796952,Female,57,4014,492546.05,701.81625088,0.1748421153,492546.05,1154.4877327,0.2085201794,0.0747836302
2013,15980,"Cape Coral-Fort Myers, FL",20-24,Male,19,3638,1074923.5,1036.7851754,0.2849876788,1074923.5,1705.5116136,Male,113,15408,634725.8,796.69680557,0.0517066982,634725.8,1310.5662452,0.2361111111,0.1088528803
2013,15980,"Cape Coral-Fort Myers, FL",20-24,Female,8,827,108682.05,329.66960733,0.3986331407,108682.05,542.30650407,Female,100,13068,993206.1,996.59726068,0.0762624166,993206.1,1639.4024938,0.0632843587,0.040732319
2013,15980,"Cape Coral-Fort Myers, FL",25-54,Male,74,9370,1768225.75,1329.7464984,0.1419153147,1768225.75,2187.4329899,Male,827,91513,3903591.9,1975.7509711,0.0215898394,3903591.9,3250.1103475,0.1023898244,0.0236247498
2013,15980,"Cape Coral-Fort Myers, FL",25-54,Female,67,7195,1133497.65,1064.6584664,0.1479719898,1133497.65,1751.3631772,Female,866,87184,3315599.6,1820.8787988,0.0208854698,3315599.6,2995.3456241,0.0825266104,0.0198870232
2013,16700,"Charleston-North Charleston, SC",16-19,Male,18,1991,293469.55,541.72829906,0.272088548,293469.55,891.14305195,Male,48,5350,646959.2,804.33774001,0.1503435028,646959.2,1323.1355823,0.3721495327,0.1388313218
2013,16700,"Charleston-North Charleston, SC",16-19,Female,11,1570,299901.3,547.63244973,0.3488104775,299901.3,900.85537981,Female,57,7404,1796757.65,1340.4318894,0.1810415842,1796757.65,2205.010458,0.2120475419,0.1039997221
2013,16700,"Charleston-North Charleston, SC",20-24,Male,21,4272,1091557.2,1044.7761483,0.2445637051,1091557.2,1718.6567639,Male,156,22572,1512219.2,1229.7232209,0.0544800293,1512219.2,2022.8946984,0.1892610314,0.0742278479
2013,16700,"Charleston-North Charleston, SC",20-24,Female,21,3635,668313,817.50412843,0.2248979721,668313,1344.7942913,Female,159,18773,1573952.4,1254.5725965,0.0668285621,1573952.4,2063.7719213,0.1936291482,0.0683988059
2013,16700,"Charleston-North Charleston, SC",25-54,Male,58,7695,1489920,1220.6227919,0.158625444,1489920,2007.9244926,Male,991,124583,3788141,1946.3147228,0.0156226349,3788141,3201.6877189,0.0617660515,0.0160388057
2013,16700,"Charleston-North Charleston, SC",25-54,Female,69,7122,926168.85,962.37666742,0.1351273052,926168.85,1583.1096179,Female,1008,119649,5385475.1,2320.6626424,0.0193955874,5385475.1,3817.4900468,0.059524108,0.0130942736
2013,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,Male,69,7210,914858.7,956.48246194,0.1326605356,914858.7,1573.4136499,Male,224,24520,3222614.25,1795.164129,0.0732122402,3222614.25,2953.0449922,0.294045677,0.0535118376
2013,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,Female,71,7762,1173619.55,1083.3372282,0.1395693414,1173619.55,1782.0897404,Female,238,27625,3903800.3,1975.8037099,0.0715223062,3903800.3,3250.1971028,0.2809773756,0.0553958694
2013,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,Male,94,11458,2000823.55,1414.5047013,0.1234512743,2000823.55,2326.8602336,Male,513,61222,5095077.5,2257.2278352,0.036869554,5095077.5,3713.1397889,0.1871549443,0.036272316
2013,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,Female,100,10819,1460958.5,1208.7011624,0.1117202294,1460958.5,1988.3134122,Female,535,60977,4757805.8,2181.23951,0.0357715124,4757805.8,3588.138994,0.1774275547,0.0308909342
2013,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,Male,279,32701,4670486.1,2161.1307457,0.0660876042,4670486.1,3555.0600767,Male,4031,443115,12372859.2,3517.5075266,0.0079381369,12372859.2,5786.2998813,0.0737979983,0.0079647975
2013,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,Female,293,36165,8610942.45,2934.4407389,0.0811403495,8610942.45,4827.1550155,Female,3843,406189,18095407.7,4253.8697324,0.0104726365,18095407.7,6997.6157098,0.0890349074,0.011784611
2013,16860,"Chattanooga, TN-GA",16-19,Male,21,1677,162008.7,402.50304347,0.2400137409,162008.7,662.1175065,Male,59,5323,620890,787.9657353,0.1480303842,620890,1296.2036346,0.3150479053,0.0979123968
2013,16860,"Chattanooga, TN-GA",16-19,Female,12,693,64946.35,254.84573765,0.3677427672,64946.35,419.22123844,Female,59,5175,755234.65,869.04237526,0.1679308938,755234.65,1429.5747073,0.1339130435,0.072069179
2013,16860,"Chattanooga, TN-GA",20-24,Male,21,1838,299990.45,547.71383952,0.297994472,299990.45,900.98926601,Male,121,12423,869450.65,932.4433763,0.0750578263,869450.65,1533.869354,0.1479513805,0.0701876199
2013,16860,"Chattanooga, TN-GA",20-24,Female,15,2102,360653.9,600.54466945,0.2857015554,360653.9,987.89598124,Female,142,14175,787539.5,887.43422291,0.0626055889,787539.5,1459.8292967,0.1482892416,0.0679990111
2013,16860,"Chattanooga, TN-GA",25-54,Male,51,5999,1052051.95,1025.695837,0.1709778025,1052051.95,1687.2696518,Male,819,89708,2907584.55,1705.164083,0.0190079378,2907584.55,2804.9949166,0.0668725197,0.0186918734
2013,16860,"Chattanooga, TN-GA",25-54,Female,44,4949,898004.75,947.63112549,0.1914793141,898004.75,1558.8532014,Female,736,78893,1836268.5,1355.0898494,0.0171763002,1836268.5,2229.1228023,0.0627305338,0.0196794235
2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,Male,268,32414,4200895.35,2049.6085846,0.0632322017,4200895.35,3371.6061216,Male,807,94383,9841958,3137.1895065,0.0332389255,9841958,5160.6767383,0.3434304907,0.0303889281
2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,Female,229,25214,4479620.15,2116.5113158,0.0839419099,4479620.15,3481.6611145,Female,809,92522,11202382.25,3346.9960039,0.0361751368,11202382.25,5505.8084264,0.2725189685,0.0339568904
2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,Male,306,40649,7488321.2,2736.4797094,0.0673197301,7488321.2,4501.509122,Male,1902,253490,16189092.8,4023.5671735,0.015872686,16189092.8,6618.7680005,0.1603574105,0.0172574657
2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,Female,245,34861,6774417.9,2602.7711962,0.0746614038,6774417.9,4281.5586178,Female,1816,243254,23326318.85,4829.7327928,0.0198546901,23326318.85,7944.9104442,0.1433111069,0.0169674085
2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,Male,1122,146585,24573849.3,4957.2017611,0.0338179334,24573849.3,8154.596897,Male,14185,1769279,28419005.65,5330.9479129,0.0030130623,28419005.65,8769.4093167,0.0828501327,0.0045906643
2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,Female,1069,131686,25095718.5,5009.5627055,0.0380417258,25095718.5,8240.7306505,Female,13245,1575712,57532454.15,7585.0151055,0.0048137065,57532454.15,12477.349848,0.0835723787,0.0051878073
2013,17140,"Cincinnati, OH-KY-IN",16-19,Male,46,5252,745247.3,863.27707024,0.1643711101,745247.3,1420.0907805,Male,236,25579,2656468.2,1629.8675406,0.0637189703,2656468.2,2681.1321043,0.2053246804,0.0511766393
2013,17140,"Cincinnati, OH-KY-IN",16-19,Female,47,5237,744756.55,862.99278676,0.164787624,744756.55,1419.6231342,Female,235,25392,2614293.9,1616.8778247,0.0636766629,2614293.9,2659.7640216,0.2062460618,0.0515655729
2013,17140,"Cincinnati, OH-KY-IN",20-24,Male,57,7669,1721771.3,1312.1628329,0.1710996001,1721771.3,2158.5078601,Male,445,57526,3616946.85,1901.8272398,0.0330603073,3616946.85,3128.5058095,0.1333136321,0.0368151908
2013,17140,"Cincinnati, OH-KY-IN",20-24,Female,47,6504,1046486.1,1022.979032,0.157284599,1046486.1,1682.8005077,Female,445,57032,5302344.15,2302.6819472,0.0403752621,5302344.15,3787.9118032,0.11404124,0.0285175147
2013,17140,"Cincinnati, OH-KY-IN",25-54,Male,207,23386,2624956.65,1620.1717964,0.0692795603,2624956.65,2665.1826052,Male,3107,362979,9213098.45,3035.3086252,0.0083622155,9213098.45,4993.0826884,0.0644279697,0.0072888424
2013,17140,"Cincinnati, OH-KY-IN",25-54,Female,173,23248,5892838.9,2427.5170236,0.1044183166,5892838.9,3993.2655039,Female,2851,326513,9640615.2,3104.934009,0.0095093733,9640615.2,5107.6164447,0.0712008404,0.0121792133
2013,17460,"Cleveland-Elyria, OH",16-19,Male,65,7967,1387161.1,1177.7780351,0.1478320616,1387161.1,1937.4448678,Male,254,25469,2322607.05,1524.010187,0.0598378494,2322607.05,2506.9967576,0.3128116534,0.0695604957
2013,17460,"Cleveland-Elyria, OH",16-19,Female,60,6242,990905.45,995.44233886,0.1594749021,990905.45,1637.5026474,Female,253,24628,2834415.8,1683.5723329,0.0683600915,2834415.8,2769.4764876,0.2534513562,0.0600710502
2013,17460,"Cleveland-Elyria, OH",20-24,Male,72,8818,1251472.35,1118.6922499,0.1268646235,1251472.35,1840.2487511,Male,461,55000,3333107.3,1825.6799555,0.033194181,3333107.3,3003.2435268,0.1603272727,0.032293445
2013,17460,"Cleveland-Elyria, OH",20-24,Female,44,5386,823780.55,907.62357285,0.168515331,823780.55,1493.0407773,Female,444,50802,2227757.25,1492.5673352,0.0293800901,2227757.25,2455.2732663,0.1060194481,0.028939291
2013,17460,"Cleveland-Elyria, OH",25-54,Male,274,31508,5607473.45,2368.0104413,0.0751558474,5607473.45,3895.3771759,Male,3330,341101,5315109.95,2305.4522225,0.0067588551,5315109.95,3792.4689059,0.0923714677,0.0113737369
2013,17460,"Cleveland-Elyria, OH",25-54,Female,204,21910,3330043.8,1824.8407602,0.083288031,3330043.8,3001.8630505,Female,3187,323070,10495629.9,3239.695958,0.0100278452,10495629.9,5329.2998508,0.0678181199,0.0092240877
2013,17820,"Colorado Springs, CO",16-19,Male,19,2575,356168.1,596.7982071,0.231766294,356168.1,981.73305068,Male,45,7184,1080720.5,1039.5770775,0.1447072769,1080720.5,1710.1042924,0.358435412,0.1067458349
2013,17820,"Colorado Springs, CO",16-19,Female,17,1911,259916.5,509.8200663,0.2667818243,259916.5,838.65400906,Female,69,6354,462086.45,679.76940943,0.1069829099,462086.45,1118.2206785,0.3007554297,0.1209108995
2013,17820,"Colorado Springs, CO",20-24,Male,26,4619,1745748.5,1321.2677624,0.2860506089,1745748.5,2173.4854692,Male,120,16487,1893784.1,1376.1482842,0.0834686895,1893784.1,2263.7639274,0.2801601262,0.1260930442
2013,17820,"Colorado Springs, CO",20-24,Female,12,1887,391208.8,625.46686563,0.3314609781,391208.8,1028.892994,Female,138,19523,1170358.6,1081.8311328,0.0554131605,1170358.6,1779.6122135,0.0966552272,0.051959894
2013,17820,"Colorado Springs, CO",25-54,Male,52,6812,1428631.2,1195.2536133,0.1754629497,1428631.2,1966.1921938,Male,909,113332,6765921.95,2601.1385872,0.0229514928,6765921.95,4278.872976,0.0601065895,0.0171998977
2013,17820,"Colorado Springs, CO",25-54,Female,63,8788,1557118.45,1247.8455233,0.1419942562,1557118.45,2052.7058858,Female,866,101840,5199998.25,2280.3504665,0.022391501,5199998.25,3751.1765174,0.0862922231,0.0199039946
2013,17900,"Columbia, SC",16-19,Male,26,3604,634539.05,796.57959427,0.2210265245,634539.05,1310.3734326,Male,77,9145,1245738.55,1116.1265833,0.1220477401,1245738.55,1836.0282296,0.394095134,0.1194626387
2013,17900,"Columbia, SC",16-19,Female,15,2188,534639.95,731.19077538,0.3341822557,534639.95,1202.8088255,Female,78,8637,1914589.45,1383.6869046,0.1602045739,1914589.45,2276.1649581,0.2533287021,0.1222166897
2013,17900,"Columbia, SC",20-24,Male,37,6012,1154015.25,1074.2510182,0.1786844674,1154015.25,1767.1429249,Male,206,24053,2204309.95,1484.6918704,0.06172585,2204309.95,2442.3181268,0.2499480314,0.0689458749
2013,17900,"Columbia, SC",20-24,Female,28,3085,425322.35,652.16742482,0.2113994894,425322.35,1072.8154138,Female,222,24860,1498796.25,1224.2533439,0.0492459109,1498796.25,2013.8967507,0.1240949316,0.0419670312
2013,17900,"Columbia, SC",25-54,Male,82,10419,1589352.1,1260.6950861,0.1209996243,1589352.1,2073.8434166,Male,1195,131073,3765138.5,1940.3964801,0.0148039373,3765138.5,3191.9522098,0.0794900552,0.015703184
2013,17900,"Columbia, SC",25-54,Female,100,11370,1379343.85,1174.4547033,0.1032941692,1379343.85,1931.9779869,Female,1180,127031,4807364.9,2192.5703866,0.0172601207,4807364.9,3606.7782859,0.0895057112,0.0149948859
2013,18140,"Columbus, OH",16-19,Male,43,3919,390598.65,624.97891964,0.15947408,390598.65,1028.0903228,Male,185,19264,1856520.55,1362.5419443,0.0707299597,1856520.55,2241.3814984,0.2034364618,0.0478322666
2013,18140,"Columbus, OH",16-19,Female,39,4228,755082.25,868.95468812,0.2055238146,755082.25,1429.430462,Female,191,19774,3087296.55,1757.0704454,0.0888576133,3087296.55,2890.3808826,0.2138161222,0.0651829608
2013,18140,"Columbus, OH",20-24,Male,46,5391,753608,868.10598431,0.1610287487,753608,1428.0343442,Male,400,48645,4408319.7,2099.5998905,0.0431616793,4408319.7,3453.8418198,0.1108233117,0.0282820548
2013,18140,"Columbus, OH",20-24,Female,41,4143,542368,736.45638024,0.1777592035,542368,1211.4707455,Female,432,51883,3452268.45,1858.028108,0.0358118865,3452268.45,3056.4562376,0.0798527456,0.0228712858
2013,18140,"Columbus, OH",25-54,Male,147,18362,3178530.9,1782.8434872,0.0970941884,3178530.9,2932.7775365,Male,2927,350115,8060282.75,2839.0637101,0.0081089462,8060282.75,4670.2598031,0.052445625,0.0083473476
2013,18140,"Columbus, OH",25-54,Female,139,17273,2566572.25,1602.0525116,0.0927489441,2566572.25,2635.3763816,Female,2736,323985,10491229.4,3239.0167335,0.0099974281,10491229.4,5328.1825266,0.0533141966,0.0080868614
2013,19100,"Dallas-Fort Worth-Arlington, TX",16-19,Male,154,14946,1532368,1237.8885249,0.0828240683,1532368,2036.3266234,Male,634,68147,6717350.15,2591.7851281,0.0380322704,6717350.15,4263.4865356,0.2193199994,0.0265447172
2013,19100,"Dallas-Fort Worth-Arlington, TX",16-19,Female,135,14558,3084092.9,1756.1585635,0.1206318563,3084092.9,2888.8808369,Female,641,72767,7933888.4,2816.7158891,0.0387086988,7933888.4,4633.4976376,0.2000632155,0.0376010221
2013,19100,"Dallas-Fort Worth-Arlington, TX",20-24,Male,192,26630,5051019.8,2247.4473965,0.0843953209,5051019.8,3697.0509672,Male,1452,187233,13809139.8,3716.0650963,0.0198472764,13809139.8,6112.9270834,0.142229201,0.0191919379
